,Structures,unique_chemcomp,G_2080,G_0,G_Xe_900K,G_Kr_900K,G_900K,delta_G0_298_900,delta_H0_Xe_298_900,delta_TS0_298_900,enthalpy_std_xenon,enthalpy_std_krypton,enthalpy_skew,enthalpy_modality,mean_grid_xenon,mean_grid_krypton,std_grid_xenon,std_grid_krypton,ASA_m2/cm3_1.2,delta_VF_18_20,PO_VF_2.0,D_i_vdw_uff298,delta_pore,D_f_vdw_uff298,pore_dist_mean,pore_dist_std,pore_dist_skewness,pore_dist_kurtosis,pore_dist_neff,pore_dist_modality,C%,O%,N%
7214,WAYMIU_manual,H5C248O155Al31,-5.4900179731978715,-6.54004413987585,-14.50690490017158,-9.21689181112466,-5.290013089046921,1.2500310508289294,-3.1464,1.1989310508289277,2.16688,2.16993,0.709294,0.3601140354906025,-0.073674,2.85796,52.7661,32.4171,2297.23,0.013600000000000056,0.5111,7.65765,0.09347608695652365,7.28892,7.564173913043477,0.1459123179750838,-6.38083922328385,46.071860319757455,1.389221531725723,0.9054357454610649,56.49202733485193,35.30751708428246,0.0
7215,WEDXAG_clean,H12C558N93O186Cu93Br93Eu31,-4.5298101061984175,-5.516869202808786,7.638078897926961,8.841401842274117,-1.2033229443471551,4.31354625846163,-1.3375999999999983,3.5906462584616277,2.29492,2.23228,1.70564,0.4507127904544821,26.8147,23.6805,68.2501,40.0598,551.826,0.028399999999999995,0.0639,5.2036,0.12819016393442695,3.54239,5.075409836065573,0.2558532735928346,-2.920290333890528,12.463727465395383,2.332915360501568,0.7644659802349261,52.3452157598499,17.4484052532833,8.72420262664165
7216,WEDWUZ_clean,H12C558N93O186Cu93Br93Sm31,-4.374652518010656,-5.312935138862505,8.00596900164077,8.972067932991068,-0.9660989313502988,4.346836207512206,-1.2784000000000013,3.6242362075122063,2.30904,2.27347,1.71917,0.4556429137888136,27.0766,23.8996,68.0219,40.0912,536.977,0.04190000000000001,0.059,5.20725,0.10555508474576314,3.5691,5.101694915254237,0.2346952769550185,-2.828725106721405,11.317289739551049,1.5491766800178015,0.7953923542257139,52.3452157598499,17.4484052532833,8.72420262664165
7217,WEBKOD_clean,H20C930N155O310Cd93,-6.500964726540025,-6.813801789231572,-10.95459584463921,-6.261174670902665,-4.693421173736544,2.120380615495028,-2.5676000000000023,1.616180615495031,2.35022,2.17037,0.670163,0.2960810665747916,7.88597,8.53192,58.6184,35.6668,2399.61,0.009799999999999975,0.4505,6.40113,0.1743694366197186,5.32027,6.226760563380282,0.206211805838774,-3.07707751198132,14.666545481873042,2.982938295144482,0.7137608530706473,61.6710875331565,20.557029177718835,10.278514588859418
7218,WAYMOA_manual,H5C248O155Al31,-5.566530303006312,-6.4019565626800405,-13.786201946956412,-8.646903958314496,-5.139297988641916,1.2626585740381246,-3.384499999999999,1.2761585740381252,1.95682,2.04266,0.809237,0.31777568042571985,0.579433,3.56821,52.1873,32.6062,2346.36,0.009099999999999997,0.5022,7.38466,0.11961327102803754,7.2365,7.265046728971963,0.1973486588338161,-7.716201496334813,75.62158795588061,1.1088104378682635,0.8005619449218643,56.49202733485193,35.30751708428246,0.0
7219,WEFZIS_clean,H4C155O186Gd31,-4.943098459950376,-4.2828212355428334,1.7387026638139247,0.963303352466774,0.7753993113471507,5.058220546889984,-0.27830000000000155,3.9653205468899877,2.49025,2.27459,1.90485,0.5439742098867144,30.7375,22.6312,70.4942,40.296,2141.35,0.0343,0.2882,4.76746,0.0715837113402058,3.72611,4.695876288659794,0.0572884288224734,-13.820462414374935,192.00518134715037,1.0103624161073823,0.9999999999999994,41.223404255319146,49.46808510638298,0.0
7221,WAYKAK_clean,H12C651O186Nd31,-5.604901480462174,-5.639498018664156,-9.85422222799764,-6.404726219778823,-3.4494960082188175,2.1900020104453386,5.828700000000001,-0.07369798955466145,5.414,5.2734,1.05685,0.6440668860783372,3.12825,4.90979,48.4923,30.4178,2247.93,0.019399999999999973,0.4969,8.73522,0.424803333333335,6.91336,8.310416666666665,0.8315788823076254,-2.5421728622501547,9.423556552740315,1.8861625923820355,0.7919136283414197,73.97727272727272,21.13636363636364,0.0
7222,WASVES_clean,H2C310O1116P31Mo372La124,-2.2632266983616725,-2.2612922271754594,-1.6035968830089726,-1.1679239360960192,-0.43567294691295344,1.825619280262506,-2.353300000000001,1.2224192802625067,2.77251,2.37208,0.210441,0.32596026321932003,12.9508,10.9019,45.9574,27.5086,3109.76,0.04620000000000002,0.514,8.18833,1.148012539682541,5.02166,7.04031746031746,1.2385449325771742,-0.8726947485941089,2.491051764339496,4.908848047097237,0.7071696178464695,15.856777493606138,57.084398976982094,0.0
7223,WEGGAS_clean,H8C372N93O279Tb31,-7.203528809186665,-7.076506910718029,-5.070146832833722,-2.372397536432366,-2.6977492964013563,4.378757614316672,-0.4006000000000043,2.4452576143166738,2.74684,2.02417,1.44452,0.5070927430412375,18.202,15.4592,66.0142,40.0169,1827.62,0.03059999999999999,0.2427,5.08371,0.17041212765957514,4.29535,4.913297872340425,0.1876046561702285,-2.6096184491299805,10.486869145276396,1.721410481200078,0.7447512066609008,47.509578544061306,35.63218390804598,11.877394636015326
7224,WEFCAN_clean,H744C837N186O124S62Fe1,-5.527128960397299,-6.206298011790335,-7.661947437827981,-5.323326371220496,-2.3386210666074847,3.8676769451828505,-1.2184000000000026,3.007976945182854,2.63939,2.58832,0.626057,0.23199780114586577,17.92,13.5821,61.395,36.5289,3228.0,0.059599999999999986,0.4465,5.9126,0.6308481751824813,5.43939,5.281751824817519,0.5555583734336929,-0.0107838940850818,1.2330453365357643,5.32688972280912,0.8110945013436901,42.83520982599796,6.345957011258957,9.518935516888437
7225,WEFXEM_clean,H558C744N248O186S62Ni1,-6.001566038335665,-6.309489721134004,-10.180395624803328,-5.725599924180497,-4.454795700622831,1.8546940205111735,-2.3369999999999997,1.4313940205111724,2.54841,2.39965,0.683077,0.36233047356355635,5.25249,7.33456,54.8324,34.5715,2306.31,0.012299999999999978,0.4006,7.07218,0.22242038461538538,5.00734,6.849759615384615,0.4310652501739666,-3.890705781971493,22.42817048208017,1.482151421719767,0.7195233108630125,41.35630906058921,10.339077265147305,13.785436353529738
7226,WEGFUL_clean,H8C372N93O279Eu31,-7.1638173362795445,-7.0555037759350165,-5.055500209234443,-2.3472783980381786,-2.708221811196265,4.347281964738752,-0.43949999999999534,2.4227819647387463,2.73914,2.0121,1.44259,0.5069768974368679,18.0426,15.5124,65.82,40.1236,1764.08,0.03190000000000001,0.2421,5.09753,0.16167141414141373,4.31509,4.935858585858586,0.1395411680393932,-2.384585633338336,8.65624760874396,1.625912408759124,0.7724188291436572,47.509578544061306,35.63218390804598,11.877394636015326
7227,WEDQED_clean,H558C682N62O217Co2,-6.664029640988615,-8.380327271877515,-9.125081743414357,-3.770954657317953,-5.354127086096405,3.0262001857811107,-2.379800000000003,2.538100185781115,1.93162,2.00248,2.19152,0.5211420074541748,11.549,12.0354,65.0366,40.0756,1645.16,0.0237,0.2147,5.50465,0.2681916666666657,4.2117,5.236458333333334,0.3498868244597896,-4.73444321156968,31.41601093226613,3.82089552238806,0.7453190850379308,44.83892176199869,14.266929651545036,4.076265614727153
7228,WEFXIQ_clean,H558C744N248O186S62Ni1,-5.623942049848802,-6.015786287512098,-10.089365927885531,-5.783349874442996,-4.306016053442535,1.7097702340695626,-1.689499999999999,1.2508702340695628,3.00571,2.84942,0.641979,0.46999169155328496,4.74793,6.94716,54.361,34.0871,2299.39,0.011300000000000032,0.4231,6.85077,0.12621247787610557,5.4459,6.724557522123894,0.304891579106064,-4.57000581885218,24.10727635562322,1.2424529908292588,0.9078152530174957,41.35630906058921,10.339077265147305,13.785436353529738
7229,WEHNAA_clean,C612N102O612Mg1P204,-6.027734678278074,-5.640596729670284,5.149053229071028,6.525860593753642,-1.3768073646826133,4.26378936498767,-1.1321000000000012,3.2990893649876734,2.29957,1.98985,1.97523,0.5383886733091098,24.5632,21.2802,63.0482,37.188,1303.74,0.0267,0.1632,5.16024,0.06524000000000019,3.499,5.095,0.0364985322601177,-7.666399581372535,61.29428803484552,1.0439970171513795,0.9751917259775971,39.97387328543436,39.97387328543436,6.66231221423906
7232,WAVQUH_clean,H558C930N93O403Co3,-5.940636529080106,-6.810643720221738,-9.998510810457363,-6.083078096039691,-3.9154327144176717,2.8952110058040663,2.5147000000000013,-0.858388994195936,5.0605,3.57112,0.662435,0.6797982222046358,8.79637,9.37144,58.6392,35.3144,2736.47,0.01990000000000003,0.4618,8.30026,0.550160990099009,4.70297,7.750099009900991,0.9267023351215922,-1.7206892665657756,4.232598270946162,4.233271915409259,0.9357778127120175,46.80422747861097,20.28183190739809,4.680422747861098
7233,WEJWAL_clean,H18C434N186Ag31,-6.911373178789352,-6.4363572421504065,2.63543568711098,2.892424816719151,-0.2569891296081712,6.179368112542235,0.4521999999999977,4.9120681125422365,2.75878,2.42904,1.67957,0.5242494453400801,31.7517,28.9542,74.1795,45.1376,1538.56,0.08220000000000001,0.044,4.27514,0.13589949367088572,2.81711,4.139240506329115,0.1892140449727068,-3.3872426364262456,13.305388129868987,1.3418619651687809,0.9374707867425919,64.87294469357249,0.0,27.80269058295964
7234,WEMBUN_clean,C204O408Er1,-3.7951212590074945,-3.7266949650634325,-4.237355672860224,-3.2029113835794076,-1.0344442892808168,2.6922506757826157,-2.1996,1.8137506757826167,2.17316,1.78708,1.56097,0.4463917633802158,16.6533,13.0673,56.5592,33.2429,3046.07,0.01639999999999997,0.5772,5.22805,0.0715539370078746,4.68882,5.156496062992125,0.0625659178705801,-2.2476381113952817,13.827581903136505,1.982758885627795,0.4376670572042538,33.278955954323,66.557911908646,0.0
7235,WAMREJ_clean,H15C1054N62O248Cu62,-4.759471007868145,-5.079212819873332,-10.344098494812856,-7.747781887398465,-2.5963166074143915,2.4828962124589404,2.225800000000003,-0.3429037875410623,3.76913,3.42045,1.33485,0.5611990733175575,1.48663,2.50168,36.8506,23.2347,2341.17,0.0039000000000000146,0.7471,15.9611,2.0907610169491537,10.86029,13.870338983050846,2.5568812802560883,-1.1900373091909249,3.411884248168158,3.8178420792514913,0.7081684551765288,73.14365024288689,17.21027064538515,4.302567661346288
7236,WELTOX_clean,H26C930N1426O62Cu186Br279,-5.338691222468179,-5.794462357373808,-1.3843901507744887,0.9670038959548869,-2.3513940467293755,3.4430683106444326,-2.145199999999999,3.0849683106444323,1.97504,2.04978,2.18152,0.5131407107127264,20.7307,17.0671,64.8607,38.4999,1662.11,0.027699999999999975,0.1884,5.73881,0.26057165803108795,3.48008,5.478238341968912,0.3896896668598676,-1.5837658343005094,4.620287078063786,1.9373277162323816,0.7593281886215197,31.96974905465796,2.131316603643864,49.02028188380887
7237,WEMCAU_clean,C124O8Yb31,-4.556184855809093,-4.474523582009779,-6.057611078446564,-4.354389524239652,-1.7032215542069125,2.771302027802866,-1.9811999999999976,1.7566020278028613,2.36537,1.86349,1.18664,0.38554321538641345,15.103,12.0543,56.666,33.558,3054.88,0.02079999999999993,0.5671,5.21561,0.042340769230769126,4.64949,5.173269230769231,0.0495836959030718,-2.0278742999646706,8.59307953159207,1.6119993800002386,0.5949292285335144,76.07361963190183,4.9079754601227,0.0
7238,VOPCIO_clean,H19C1116N186O403Ce62,-5.502448337221713,-5.876693187657694,-10.289036317892293,-6.687838541259618,-3.6011977766326755,2.2754954110250187,2.875,-0.3367045889749827,4.63065,4.18528,0.837746,0.5409260805423824,1.85288,3.659,46.2833,28.925,2117.84,0.008399999999999963,0.5042,9.34352,0.7348314754098357,8.37558,8.608688524590164,0.7203869074502204,-1.8218351560336268,7.04682939465071,6.858986175115208,0.6129115796444159,62.486002239641664,22.564389697648377,10.414333706606945
7239,WEMDID_clean,C124O248Nd1,-3.629984045872065,-3.557386664304551,-4.146806523298512,-3.1047384231828277,-1.0420681001156842,2.515318564188867,-2.389099999999999,1.7113185641888649,2.09621,1.74012,1.63621,0.4563626548508921,15.6653,12.538,54.8663,32.4862,3069.97,0.020500000000000074,0.5859,5.40432,0.15578804835923954,4.79022,5.248531951640761,0.1191960124903531,-1.1798577749568613,3.3318966465955864,2.363198669101009,0.7179287423486806,33.243967828418235,66.48793565683647,0.0
7240,WEMDOJ_clean,C124O248Sm1,-3.683236658669885,-3.6047780400730485,-4.172975758909734,-3.1266606483073955,-1.0463151106023387,2.5584629294707097,-2.3446999999999996,1.7377629294707093,2.11021,1.75138,1.63631,0.4585773252204968,16.01,12.6826,55.4258,32.693,3129.47,0.02059999999999995,0.5833,5.34917,0.10177416666666694,4.7817,5.247395833333333,0.0841222422983693,-1.2129113356589634,2.92261347393863,1.914394192930424,0.8455288152900307,33.243967828418235,66.48793565683647,0.0
7241,WEMFAX_clean,C204O408Gd1,-3.7458197190583924,-3.6563427256382175,-4.2097768208235955,-3.158642161938856,-1.0511346588847394,2.605208066753478,-2.2939000000000007,1.7657080667534788,2.13013,1.76521,1.6211,0.45760667521849413,16.1578,12.8196,55.7093,32.9037,3057.9,0.020600000000000063,0.5798,5.28743,0.11009187050359692,4.76372,5.177338129496403,0.050438017230188,-3.85977327044994,33.88572111593901,1.4959399951609,0.4691607312969906,33.278955954323,66.557911908646,0.0
7243,WEHJAW_clean,H20C1147O620Zn124,-5.376512462239275,-7.471030006681745,-10.297308522075845,-7.537948965013652,-2.7593595570621927,4.711670449619552,12.9788,-2.977729550380447,4.65807,5.28474,2.8279,0.7908632416799987,2.71797,3.73814,43.0796,26.6947,2630.1,0.019600000000000062,0.6547999999999999,11.85202,0.6073510886644211,6.93265,11.244668911335578,1.559800189126384,-3.2169946892100607,12.119937599760584,1.5642019896321604,0.9363954836392824,60.02093144950288,32.44374672946102,0.0
7244,WEMFEB_clean,C204O408Tb1,-3.748484684572616,-3.6739527279110438,-4.21758480416549,-3.1674196828307264,-1.0501651213347638,2.62378760657628,-2.2790999999999997,1.7789876065762789,2.13474,1.76731,1.61589,0.45573009970001654,16.2537,12.8492,55.8905,32.9365,3072.48,0.020100000000000007,0.5716,5.26811,0.09022720226843006,4.75555,5.17788279773157,0.0458325367431131,-2.150873020037197,8.49114296383115,1.4962438980051225,0.6626027582257786,33.278955954323,66.557911908646,0.0
7246,WEMCIC_clean,H1C155N62O124Eu31,-6.413793929678546,-6.872257707013399,-1.629062718215155,1.658098693383424,-3.287161411598579,3.5850962954148202,-1.590399999999999,2.6898962954148176,2.23447,1.92786,1.76138,0.4650365576639688,18.6302,19.2216,63.4187,39.7994,1722.73,0.0338,0.1829,5.42567,0.3335796045197741,3.85356,5.092090395480226,0.4121661570061273,-3.204643762022208,15.535241027060314,3.439345702052915,0.7254307559076467,41.55495978552279,33.243967828418235,16.621983914209117
7247,WANBOE_clean,H9C496N62O3038Na62P155Pr124W930,-2.911452511298587,-2.9050639295391534,-1.8889284054845856,-0.686361932582005,-1.2025664729025807,1.7024974566365727,-1.4000000000000004,0.3879974566365738,3.35708,2.65616,0.41145,0.44470728602126,7.91014,8.43799,41.4733,26.7233,2294.86,0.019000000000000017,0.4204,9.05585,1.347196153846153,6.83943,7.7086538461538465,1.3215165077203972,-0.6773776502186674,2.5054865659379035,7.598493789692576,0.5822583528679433,10.172272354388843,62.30516817063167,1.2715340442986054
7249,WEMGAY,H93Be2C155O186,-6.750374425817954,-7.3682515885170785,-11.402427268229701,-6.534699645679503,-4.867727622550198,2.50052396596688,-2.872399999999999,2.1376239659668803,1.67923,1.72017,2.76226,0.5772358690629871,9.66125,9.46781,61.3637,37.0932,2211.77,0.01319999999999999,0.4203,5.90381,0.1731315339233035,4.74571,5.7306784660766965,0.2632951166369113,-2.0583965406501803,6.353697071223122,3.3243946888831037,0.824243941732727,35.550458715596335,42.6605504587156,0.0
7250,WEMNAF_clean,H26C868N558O372S62Zn93,-4.480015807353069,-5.900358288306031,-3.2132739839650712,-1.5644032202854816,-1.6488707636795896,4.251487524626442,-1.0731000000000037,3.0653875246264457,2.37112,2.08941,1.77909,0.4990625688925315,21.4034,17.3804,66.8806,39.6569,2001.69,0.0889,0.1797,4.86657,0.31268398963730704,4.20843,4.553886010362693,0.4087107588695078,-1.841587805642598,6.316706788799678,2.179451173132058,0.6952112536991758,43.86053562405255,18.797372410308235,28.196058615462352
7251,WEMNEJ_clean,H25C775N589O124S31Zn93,5.386742817382206,5.476173011666959,25.4124581651078,12.233098283048268,13.179359882059533,7.703186870392574,2.9459000000000017,5.336586870392572,3.53115,2.95456,1.24694,0.49428672986662225,52.8778,33.9855,81.1891,41.3356,1194.47,0.0524,0.0,4.08783,0.13068714285714256,3.21098,3.9571428571428577,0.094975829363398,-2.256213140985719,6.954300689994117,1.5786082474226804,0.8757886679130343,47.34270006108735,7.574832009773976,35.980452046426386
7252,WEMXIX,H8C310O155Cu31,-8.149460870642951,-8.864606256496423,-3.989870000142305,0.668918839049874,-4.658788839192179,4.205817417304243,1.7019999999999982,1.5745174173042438,3.232,2.82752,2.02008,0.7159366523452747,12.2891,12.6469,60.8651,37.2567,1296.19,0.022699999999999998,0.149,6.26371,0.5490946153846146,5.71117,5.714615384615385,0.5172577899865551,-0.2638192816389252,1.5956062656729444,2.0249221183800623,0.6703411965566431,61.507936507936506,30.753968253968253,0.0
7254,WENDIE_clean,H4C248N124O62Zn31,-5.811980035895952,-7.182235556172247,-7.906880874242928,-4.514343379619797,-3.392537494623131,3.7896980615491165,-1.4335000000000022,2.6972980615491187,2.25773,1.95631,1.94482,0.5325350859548122,16.8419,14.7836,66.2158,40.3124,2074.39,0.032299999999999995,0.2999,5.23312,0.27675636363636347,4.15246,4.956363636363637,0.3127669108071822,-1.2679105569291107,3.142359126845768,3.1530944625407167,0.8298215051535938,52.87846481876333,13.219616204690832,26.439232409381663
7255,WEMHED_clean,H25C806N279O124Cd31,-2.6315034785588574,-5.472283200002493,1.953871520085491,2.1071972908380427,-0.15332577075255172,5.3189574292499415,0.4510999999999967,3.245857429249945,2.90481,2.35824,1.56639,0.5367974471957685,31.4694,25.6373,77.496,44.328,1188.38,0.0588,0.0612,4.59376,0.3445933333333331,2.89096,4.2491666666666665,0.2895386656197906,-1.1264671555118957,3.84297567815472,2.709823108769289,0.5904092147511408,63.71541501976285,9.802371541501977,22.055335968379445
7256,WESNIS_clean,H408C408N255O102Co1,16.558830094712665,17.22211730098096,47.44576216913796,22.90020237459858,24.545559794539376,7.323442493558417,1.6727100000000004,6.775132493558415,2.97781,2.86758,1.59217,0.49500380303779246,82.105,58.794,108.322,43.1974,1452.65,0.0965,0.0,4.03339,0.14708863013698537,2.99114,3.8863013698630144,0.248455540794622,-2.0083875153964588,5.481848780858978,1.559555165349722,0.9182340872984859,34.75298126064736,8.68824531516184,21.7206132879046
7257,WEMFIF_clean,C204O408Dy1,-3.775381209771266,-3.6924048223158463,-4.216031626128381,-3.1801395601183122,-1.035892066010069,2.6565127563057773,-2.239699999999999,1.7967127563057756,2.15343,1.77815,1.59155,0.4522355447194642,16.4182,13.0361,56.158,33.2007,3100.38,0.018500000000000072,0.5618,5.24877,0.06904559055118131,4.73349,5.179724409448819,0.0457044902367466,-2.56121766572715,11.333382825676493,1.440426885765637,0.6670414339225836,33.278955954323,66.557911908646,0.0
7258,WERKUZ_clean,H11C279N93O248Na31P31Br31,10.38033425349074,10.350157241323942,40.087789455237576,23.3992220959871,16.688567359250477,6.338410117926536,1.5870999999999995,5.628610117926534,2.93592,2.84255,1.63889,0.5242113183217093,48.0648,32.3025,66.6526,33.9182,671.209,0.0524,0.0,4.01289,0.07102953488372066,3.29374,3.941860465116279,0.0493330312455731,0.3299831645537253,1.10888888888889,1.9483667017913595,1.000000000000001,38.53591160220995,34.25414364640884,12.845303867403317
7259,VUZNOV_clean,H1224C1530N918Co1,-4.86289751323327,-4.87311356622696,-9.994403195453119,-6.8315666296579005,-3.162836565795218,1.7102770004317414,-2.840299999999999,1.556077000431742,2.16007,2.30922,1.0384,0.3815728270847868,8.19209,8.25898,53.5072,32.6415,3191.43,0.029299999999999993,0.5417,7.77116,0.4001825563909778,5.3137,7.370977443609022,0.6729464609765278,-2.758248160951881,12.14295608344415,1.952609292693804,0.7088828171857258,41.65532262455758,0.0,24.993193574734548
